RequestorODS,Month,RegistrationCount,RequestCount,IntegratedCount,SuppressedCount,SuccessRate
A83044,07,32,10,2,0,"0.2"
A83044,08,54,13,8,0,"0.6153846153846154"
A83045,05,75,14,10,0,"0.7142857142857143"
A83045,06,84,18,18,0,1
A83045,07,109,25,22,0,"0.88"
A83045,08,68,14,12,0,"0.8571428571428571"
A83046,05,54,10,7,0,"0.7"
A83046,06,41,12,8,0,"0.6666666666666666"
A83046,07,73,34,31,0,"0.9117647058823529"
A83046,08,57,12,10,0,"0.8333333333333334"
A83047,05,74,14,12,0,"0.8571428571428571"
A83047,06,53,7,7,0,1
A83047,07,105,17,17,0,1
A83047,08,85,11,9,0,"0.8181818181818182"
A83048,05,38,11,10,0,"0.9090909090909091"
A83048,06,36,8,5,0,"0.625"
A83048,07,24,2,1,0,"0.5"
A83048,08,42,7,5,0,"0.7142857142857143"
A83049,05,73,32,24,3,"0.84375"
A83049,06,83,11,2,0,"0.18181818181818182"
A83049,07,79,17,11,0,"0.6470588235294118"
A83049,08,57,18,17,0,"0.9444444444444444"
A83050,05,67,21,21,0,1
A83050,06,60,31,31,0,1
A83050,07,93,29,28,0,"0.9655172413793104"
A83050,08,68,34,30,0,"0.8823529411764706"
A83051,05,62,16,15,0,"0.9375"
A83051,06,66,28,22,0,"0.7857142857142857"
A83051,07,67,21,21,0,1
A83051,08,81,25,23,0,"0.92"
A83052,05,28,21,18,3,1
A83052,06,39,31,18,10,"0.9032258064516129"
A83052,07,37,28,21,5,"0.9285714285714286"
A83052,08,52,36,30,4,"0.9444444444444444"
A83054,05,75,16,12,0,"0.75"
A83054,06,78,22,21,0,"0.9545454545454546"
A83054,07,86,16,12,0,"0.75"
A83054,08,81,9,8,0,"0.8888888888888888"
A83055,05,25,20,18,0,"0.9"
A83055,06,27,21,20,0,"0.9523809523809523"
A83055,07,36,25,24,1,1
A83055,08,28,22,21,0,"0.9545454545454546"
A83057,05,70,13,3,0,"0.23076923076923078"
A83057,06,78,18,8,0,"0.4444444444444444"
A83057,07,110,14,10,0,"0.7142857142857143"
A83057,08,79,27,6,0,"0.2222222222222222"
A83060,05,3,1,1,0,1
A83060,06,7,,0,0,
A83060,07,11,,0,0,
A83060,08,12,1,1,0,1
A83061,05,14,1,0,0,0
A83061,06,7,2,0,0,0
A83061,07,17,2,0,0,0
A83061,08,30,12,0,0,0
A83066,05,74,13,5,0,"0.38461538461538464"
A83066,06,49,12,8,0,"0.6666666666666666"
A83066,07,62,15,11,0,"0.7333333333333333"
A83066,08,74,16,9,0,"0.5625"
A83070,05,48,7,7,0,1
A83070,06,24,1,1,0,1
A83070,07,22,8,6,0,"0.75"
A83070,08,54,7,7,0,1
A83071,05,12,4,2,0,"0.5"
A83071,06,12,7,4,0,"0.5714285714285714"
A83071,07,14,5,5,0,1
A83071,08,10,4,3,0,"0.75"
A83072,05,27,9,5,0,"0.5555555555555556"
A83072,06,21,8,7,0,"0.875"
A83072,07,32,8,8,0,1
A83072,08,24,4,3,0,"0.75"
A83073,05,7,3,0,0,0
A83073,06,11,1,1,0,1
A83073,07,8,,0,0,
A83073,08,17,4,0,0,0
A83074,05,82,12,5,0,"0.4166666666666667"
A83074,06,78,15,15,0,1
A83074,07,80,7,7,0,1
A83074,08,62,8,6,0,"0.75"
A83075,05,13,6,6,0,1
A83075,06,23,11,8,1,"0.8181818181818182"
A83075,07,30,17,17,0,1
A83075,08,10,4,3,1,1
A83603,05,15,1,0,0,0
A83603,06,8,1,1,0,1
A83603,07,22,9,9,0,1
A83603,08,3,,0,0,
A83610,05,24,4,2,0,"0.5"
A83610,06,16,5,5,0,1
A83610,07,22,2,2,0,1
A83610,08,26,2,2,0,1
A83616,05,40,6,5,0,"0.8333333333333334"
A83616,06,44,12,12,0,1
A83616,07,46,13,9,0,"0.6923076923076923"
A83616,08,35,2,2,0,1
A83617,05,18,5,4,0,"0.8"
A83617,06,13,2,1,0,"0.5"
A83617,07,18,6,6,0,1
A83617,08,12,4,0,0,0
A83618,05,42,14,12,0,"0.8571428571428571"
A83618,06,39,12,11,0,"0.9166666666666666"
A83618,07,49,25,20,0,"0.8"
A83618,08,69,33,23,0,"0.696969696969697"
A83619,05,22,5,4,0,"0.8"
A83619,06,33,8,8,0,1
A83619,07,32,5,2,0,"0.4"
A83619,08,16,1,1,0,1
A83622,05,19,7,3,0,"0.42857142857142855"
A83622,06,6,,0,0,
A83622,07,8,1,1,0,1
A83622,08,8,2,0,0,0
A83626,05,12,6,6,0,1
A83626,06,10,4,4,0,1
A83626,07,20,1,1,0,1
A83626,08,14,2,0,0,0
A83627,05,38,18,14,0,"0.7777777777777778"
A83627,06,62,26,20,0,"0.7692307692307693"
A83627,07,39,12,11,0,"0.9166666666666666"
A83627,08,53,24,22,0,"0.9166666666666666"
A83630,05,16,5,4,0,"0.8"
A83630,06,11,2,1,0,"0.5"
A83630,07,20,3,2,0,"0.6666666666666666"
A83630,08,19,6,2,0,"0.3333333333333333"
A83632,05,8,5,0,0,0
A83632,06,6,2,1,0,"0.5"
A83632,07,3,,0,0,
A83632,08,7,3,3,0,1
A83634,05,13,5,5,0,1
A83634,06,23,6,6,0,1
A83634,07,15,7,6,0,"0.8571428571428571"
A83634,08,18,1,1,0,1
A83635,05,40,13,13,0,1
A83635,06,28,8,4,0,"0.5"
A83635,07,42,14,13,0,"0.9285714285714286"
A83635,08,23,4,4,0,1
A83636,05,33,8,8,0,1
A83636,06,31,14,14,0,1
A83636,07,37,6,6,0,1
A83636,08,35,14,14,0,1
A83637,05,14,5,1,0,"0.2"
A83637,06,14,4,3,0,"0.75"
A83637,07,18,5,4,0,"0.8"
A83637,08,15,4,1,0,"0.25"
A83641,05,15,1,1,0,1
A83641,06,20,3,3,0,1
A83641,07,26,1,1,0,1
A83641,08,13,5,4,0,"0.8"
A83644,05,26,8,8,0,1
A83644,06,22,20,20,0,1
A83644,07,21,14,13,0,"0.9285714285714286"
A83644,08,29,20,18,1,"0.95"
A84002,05,21,2,1,0,"0.5"
A84002,06,43,15,3,0,"0.2"
A84002,07,33,12,7,0,"0.5833333333333334"
A84002,08,54,12,9,0,"0.75"
A84003,05,78,20,18,0,"0.9"
A84003,06,81,32,19,0,"0.59375"
A84003,07,71,25,13,0,"0.52"
A84003,08,54,7,4,0,"0.5714285714285714"
A84005,05,96,30,26,0,"0.8666666666666667"
A84005,06,86,14,12,0,"0.8571428571428571"
A84005,07,114,30,30,0,1
A84005,08,80,24,23,0,"0.9583333333333334"
A84006,05,107,23,20,0,"0.8695652173913043"
A84006,06,112,30,28,0,"0.9333333333333333"
A84006,07,93,32,32,0,1
A84006,08,112,28,20,0,"0.7142857142857143"
A84007,05,55,12,8,0,"0.6666666666666666"
A84007,06,35,10,3,0,"0.3"
A84007,07,51,21,17,0,"0.8095238095238095"
A84007,08,78,22,13,0,"0.5909090909090909"
A84008,05,34,10,1,0,"0.1"
A84008,06,20,5,3,0,"0.6"
A84008,07,31,10,5,0,"0.5"
A84008,08,24,10,4,0,"0.4"
A84009,05,109,65,46,16,"0.9538461538461539"
A84009,06,138,93,71,18,"0.956989247311828"
A84009,07,136,89,72,13,"0.9550561797752809"
A84009,08,105,58,45,8,"0.9137931034482759"
A84011,05,48,29,22,5,"0.9310344827586207"
A84011,06,45,29,24,5,1
A84011,07,37,32,22,10,1
A84011,08,30,24,16,8,1
A84013,05,30,4,2,0,"0.5"
A84013,06,37,8,5,0,"0.625"
A84013,07,41,6,5,0,"0.8333333333333334"
A84013,08,29,6,2,0,"0.3333333333333333"
A84014,05,67,20,11,0,"0.55"
A84014,06,51,15,7,0,"0.4666666666666667"
A84014,07,54,18,14,0,"0.7777777777777778"
A84014,08,65,21,15,0,"0.7142857142857143"
A84015,05,13,5,3,0,"0.6"
A84015,06,19,3,1,0,"0.3333333333333333"
A84015,07,12,1,1,0,1
A84015,08,16,6,4,0,"0.6666666666666666"
A84016,05,32,15,12,0,"0.8"
A84016,06,21,9,6,0,"0.6666666666666666"
A84016,07,35,13,12,0,"0.9230769230769231"
A84016,08,16,6,6,0,1
A84018,05,37,19,18,1,1
A84018,06,37,21,18,2,"0.9523809523809523"
A84018,07,39,24,22,2,1
A84018,08,41,20,16,3,"0.95"
A84020,05,27,10,3,0,"0.3"
A84020,06,19,4,3,0,"0.75"
A84020,07,24,7,5,0,"0.7142857142857143"
A84020,08,33,13,8,0,"0.6153846153846154"
A84022,05,54,14,14,0,1
A84022,06,43,7,6,0,"0.8571428571428571"
A84022,07,70,20,19,0,"0.95"
A84022,08,91,21,18,0,"0.8571428571428571"
A84024,05,52,36,32,3,"0.9722222222222222"
A84024,06,93,48,37,10,"0.9791666666666666"
A84024,07,71,49,40,9,1
A84024,08,74,52,38,13,"0.9807692307692307"
A84025,05,10,1,1,0,1
A84025,06,16,3,2,0,"0.6666666666666666"
A84025,07,14,6,3,0,"0.5"
A84025,08,21,9,9,0,1
A84026,05,39,9,6,0,"0.6666666666666666"
A84026,06,29,6,5,0,"0.8333333333333334"
A84026,07,47,10,10,0,1
A84026,08,21,7,4,0,"0.5714285714285714"
A84027,05,12,6,2,0,"0.3333333333333333"
A84027,06,28,10,8,0,"0.8"
A84027,07,27,14,5,0,"0.35714285714285715"
A84027,08,12,6,3,0,"0.5"
A84028,05,68,14,13,0,"0.9285714285714286"
A84028,06,62,22,22,0,1
A84028,07,62,18,17,0,"0.9444444444444444"
A84028,08,65,8,8,0,1
A84029,05,19,5,5,0,1
A84029,06,14,5,5,0,1
A84029,07,13,5,5,0,1
A84029,08,16,2,2,0,1
A84030,05,40,11,11,0,1
A84030,06,55,12,12,0,1
A84030,07,64,19,18,0,"0.9473684210526315"
A84030,08,62,24,24,0,1
A84031,05,57,9,5,0,"0.5555555555555556"
A84031,06,36,6,5,0,"0.8333333333333334"
A84031,07,57,8,1,0,"0.125"
A84031,08,65,12,8,0,"0.6666666666666666"
A84032,05,9,,0,0,
A84032,06,12,3,1,0,"0.3333333333333333"
A84032,07,13,1,0,0,0
A84032,08,10,2,1,0,"0.5"
A84033,05,27,16,13,0,"0.8125"
A84033,06,37,25,17,5,"0.88"
A84033,07,35,24,24,0,1
A84033,08,22,10,9,0,"0.9"
A84034,05,34,26,24,1,"0.9615384615384616"
A84034,06,31,20,20,0,1
A84034,07,30,16,16,0,1
A84034,08,23,18,16,0,"0.8888888888888888"
A84035,05,40,18,13,0,"0.7222222222222222"
A84035,06,27,8,5,0,"0.625"
A84035,07,29,9,8,0,"0.8888888888888888"
A84035,08,32,14,11,0,"0.7857142857142857"
A84036,05,88,26,23,0,"0.8846153846153846"
A84036,06,88,24,23,0,"0.9583333333333334"
A84036,07,128,27,27,0,1
A84036,08,113,23,23,0,1
A84037,05,30,5,4,0,"0.8"
A84037,06,32,7,6,0,"0.8571428571428571"
A84037,07,44,15,13,0,"0.8666666666666667"
A84037,08,37,4,4,0,1
A84038,05,40,14,13,0,"0.9285714285714286"
A84038,06,64,22,21,0,"0.9545454545454546"
A84038,07,51,11,11,0,1
A84038,08,56,22,21,0,"0.9545454545454546"
A84039,05,30,13,13,0,1
A84039,06,32,10,10,0,1
A84039,07,15,5,5,0,1
A84039,08,51,6,6,0,1
A84040,05,23,16,15,1,1
A84040,06,23,12,8,4,1
A84040,07,17,10,8,1,"0.9"
A84040,08,43,13,12,1,1
A84042,05,12,9,9,0,1
A84042,06,11,9,8,1,1
A84042,07,21,18,15,3,1
A84042,08,5,3,3,0,1
A84043,05,57,13,12,0,"0.9230769230769231"
A84043,06,79,23,23,0,1
A84043,07,63,13,13,0,1
A84043,08,69,11,8,0,"0.7272727272727273"
A84044,05,64,9,6,0,"0.6666666666666666"
A84044,06,55,5,3,0,"0.6"
A84044,07,49,5,5,0,1
A84044,08,61,17,7,0,"0.4117647058823529"
A84045,05,30,10,3,0,"0.3"
A84045,06,37,19,9,0,"0.47368421052631576"
A84045,07,15,6,1,0,"0.16666666666666666"
A84045,08,15,11,11,0,1
A84047,05,16,10,1,0,"0.1"
A84047,06,19,11,7,0,"0.6363636363636364"
A84047,07,24,11,1,0,"0.09090909090909091"
A84047,08,44,24,23,0,"0.9583333333333334"
A84604,05,10,4,0,0,0
A84604,06,15,,0,0,
A84604,07,31,8,1,0,"0.125"
A84604,08,20,4,0,0,0
A84609,05,7,,0,0,
A84609,06,18,3,2,0,"0.6666666666666666"
A84609,07,8,2,2,0,1
A84609,08,23,9,3,0,"0.3333333333333333"
A84614,05,8,2,1,1,1
A84614,06,1,,0,0,
A84614,07,9,4,4,0,1
A84614,08,12,6,3,2,"0.8333333333333334"
A84619,05,28,10,0,0,0
A84619,06,30,6,4,0,"0.6666666666666666"
A84619,07,34,12,1,0,"0.08333333333333333"
A84619,08,20,5,0,0,0
A85001,05,35,22,19,2,"0.9545454545454546"
A85001,06,44,27,27,0,1
A85001,07,50,31,27,1,"0.9032258064516129"
A85001,08,37,26,26,0,1
A85002,05,11,6,6,0,1
A85002,06,16,8,7,0,"0.875"
A85002,07,17,11,10,1,1
A85002,08,18,9,9,0,1
A85003,05,19,17,15,2,1
A85003,06,29,17,15,2,1
A85003,07,29,22,16,1,"0.7727272727272727"
A85003,08,23,15,12,3,1
A85004,05,40,19,14,4,"0.9473684210526315"
A85004,06,35,18,16,2,1
A85004,07,73,38,34,4,1
A85004,08,23,15,12,3,1
A85005,05,108,56,51,5,1
A85005,06,94,51,51,0,1
A85005,07,130,50,46,3,"0.98"
A85005,08,96,40,37,2,"0.975"
A85006,05,72,36,34,2,1
A85006,06,55,24,19,4,"0.9583333333333334"
A85006,07,62,33,30,3,1
A85006,08,41,15,14,1,1
A85007,05,41,27,24,3,1
A85007,06,49,29,24,3,"0.9310344827586207"
A85007,07,40,25,21,4,1
A85007,08,27,18,18,0,1
A85008,05,84,38,34,3,"0.9736842105263158"
A85008,06,78,30,29,1,1
A85008,07,69,23,23,0,1
A85008,08,82,38,34,3,"0.9736842105263158"
A85009,05,21,14,12,0,"0.8571428571428571"
A85009,06,29,18,17,0,"0.9444444444444444"
A85009,07,33,15,13,1,"0.9333333333333333"
A85009,08,22,10,10,0,1
A85010,05,73,46,45,1,1
A85010,06,49,35,29,5,"0.9714285714285714"
A85010,07,75,52,47,5,1
A85010,08,43,28,24,3,"0.9642857142857143"
A85011,05,47,31,31,0,1
A85011,06,35,22,20,2,1
A85011,07,65,41,39,2,1
A85011,08,63,47,41,4,"0.9574468085106383"
A85012,05,12,4,4,0,1
A85012,06,11,2,2,0,1
A85012,07,12,6,5,0,"0.8333333333333334"
A85012,08,14,4,3,1,1
A85013,05,28,13,13,0,1
A85013,06,27,15,13,2,1
A85013,07,52,33,29,2,"0.9393939393939394"
A85013,08,40,27,26,1,1
A85014,05,39,23,22,0,"0.9565217391304348"
A85014,06,31,17,15,0,"0.8823529411764706"
A85014,07,18,12,8,0,"0.6666666666666666"
A85014,08,38,17,17,0,1
A85016,05,32,4,4,0,1
A85016,06,53,29,27,2,1
A85016,07,56,38,28,7,"0.9210526315789473"
A85016,08,60,44,38,6,1
A85017,05,51,25,24,1,1
A85017,06,27,8,6,2,1
A85017,07,68,34,31,1,"0.9411764705882353"
A85017,08,46,23,16,7,1
A85018,05,26,15,13,1,"0.9333333333333333"
A85018,06,19,11,6,5,1
A85018,07,17,11,9,2,1
A85018,08,30,27,21,6,1
A85019,05,81,45,41,2,"0.9555555555555556"
A85019,06,75,38,35,2,"0.9736842105263158"
A85019,07,78,36,29,3,"0.8888888888888888"
A85019,08,71,32,29,0,"0.90625"
A85020,05,46,26,23,1,"0.9230769230769231"
A85020,06,42,32,30,1,"0.96875"
A85020,07,67,45,37,8,1
A85020,08,62,37,35,2,1
A85021,05,28,14,12,1,"0.9285714285714286"
A85021,06,12,9,9,0,1
A85021,07,36,22,21,0,"0.9545454545454546"
A85021,08,24,9,8,1,1
A85023,05,66,28,24,1,"0.8928571428571429"
A85023,06,45,24,24,0,1
A85023,07,52,29,24,3,"0.9310344827586207"
A85023,08,49,25,25,0,1
A85024,05,15,8,7,0,"0.875"
A85024,06,16,11,10,1,1
A85024,07,29,22,19,2,"0.9545454545454546"
A85024,08,19,8,8,0,1
A85026,05,28,11,9,1,"0.9090909090909091"
A85026,06,26,13,12,1,1
A85026,07,33,18,12,5,"0.9444444444444444"
A85026,08,28,12,11,0,"0.9166666666666666"
A85609,05,7,3,0,0,0
A85609,06,8,4,0,0,0
A85609,07,2,1,0,0,0
A85609,08,6,4,0,0,0
A85611,05,32,17,13,2,"0.8823529411764706"
A85611,06,32,15,13,1,"0.9333333333333333"
A85611,07,38,28,24,3,"0.9642857142857143"
A85611,08,43,27,24,3,1
A85614,05,53,32,29,2,"0.96875"
A85614,06,33,26,23,2,"0.9615384615384616"
A85614,07,66,41,36,2,"0.926829268292683"
A85614,08,56,32,31,1,1
A85616,05,18,9,6,1,"0.7777777777777778"
A85616,06,18,9,6,3,1
A85616,07,26,21,17,4,1
A85616,08,18,8,7,1,1
A85617,05,17,6,3,2,"0.8333333333333334"
A85617,06,22,17,17,0,1
A85617,07,34,20,19,1,1
A85617,08,22,10,10,0,1
A85620,05,21,15,15,0,1
A85620,06,19,11,10,1,1
A85620,07,20,17,14,2,"0.9411764705882353"
A85620,08,45,23,22,1,1
A86003,05,164,81,78,3,1
A86003,06,128,66,63,1,"0.9696969696969697"
A86003,07,154,80,77,1,"0.975"
A86003,08,175,91,84,5,"0.978021978021978"
A86004,05,144,39,32,0,"0.8205128205128205"
A86004,06,126,37,36,0,"0.972972972972973"
A86004,07,197,51,44,0,"0.8627450980392157"
A86004,08,141,38,35,0,"0.9210526315789473"
A86005,05,45,33,29,1,"0.9090909090909091"
A86005,06,33,23,21,0,"0.9130434782608695"
A86005,07,39,27,24,1,"0.9259259259259259"
A86005,08,62,41,37,2,"0.9512195121951219"
A86006,05,25,6,6,0,1
A86006,06,43,8,7,0,"0.875"
A86006,07,35,15,15,0,1
A86006,08,47,21,20,0,"0.9523809523809523"
A86007,05,35,27,23,3,"0.9629629629629629"
A86007,06,14,11,11,0,1
A86007,07,34,27,24,2,"0.9629629629629629"
A86007,08,50,44,38,5,"0.9772727272727273"
A86008,05,82,50,47,0,"0.94"
A86008,06,77,50,50,0,1
A86008,07,80,52,49,3,1
A86008,08,96,57,53,2,"0.9649122807017544"
A86010,05,81,23,12,0,"0.5217391304347826"
A86010,06,70,23,19,0,"0.8260869565217391"
A86010,07,85,30,29,0,"0.9666666666666667"
A86010,08,94,42,40,0,"0.9523809523809523"
A86011,05,45,17,14,0,"0.8235294117647058"
A86011,06,35,13,12,0,"0.9230769230769231"
A86011,07,53,17,15,0,"0.8823529411764706"
A86011,08,28,10,4,0,"0.4"
A86012,05,83,21,9,0,"0.42857142857142855"
A86012,06,55,19,11,0,"0.5789473684210527"
A86012,07,76,23,11,0,"0.4782608695652174"
A86012,08,47,14,10,0,"0.7142857142857143"
A86013,05,19,3,2,1,1
A86013,06,10,3,3,0,1
A86013,07,14,8,8,0,1
A86013,08,35,18,17,1,1
A86016,05,65,47,40,2,"0.8936170212765957"
A86016,06,55,34,23,6,"0.8529411764705882"
A86016,07,62,41,30,5,"0.8536585365853658"
A86016,08,74,50,44,4,"0.96"
A86017,05,77,36,30,5,"0.9722222222222222"
A86017,06,67,24,19,2,"0.875"
A86017,07,75,46,36,4,"0.8695652173913043"
A86017,08,96,60,54,4,"0.9666666666666667"
A86018,05,96,32,32,0,1
A86018,06,61,23,21,0,"0.9130434782608695"
A86018,07,103,23,19,0,"0.8260869565217391"
A86018,08,90,28,21,0,"0.75"
A86020,05,107,68,11,0,"0.16176470588235295"
A86020,06,63,30,16,0,"0.5333333333333333"
A86020,07,106,40,33,0,"0.825"
A86020,08,103,47,47,0,1
A86021,05,64,30,28,1,"0.9666666666666667"
A86021,06,88,56,53,1,"0.9642857142857143"
A86021,07,97,50,46,1,"0.94"
A86021,08,60,40,33,1,"0.85"
A86022,05,54,28,24,4,1
A86022,06,36,25,23,1,"0.96"
A86022,07,34,28,20,8,1
A86022,08,47,33,29,2,"0.9393939393939394"
A86023,05,82,41,20,0,"0.4878048780487805"
A86023,06,52,17,8,0,"0.47058823529411764"
A86023,07,54,14,11,0,"0.7857142857142857"
A86023,08,77,27,14,0,"0.5185185185185185"
A86024,05,65,39,36,2,"0.9743589743589743"
A86024,06,62,34,33,0,"0.9705882352941176"
A86024,07,61,23,20,0,"0.8695652173913043"
A86024,08,90,56,56,0,1
A86025,05,115,64,59,2,"0.953125"
A86025,06,80,46,40,2,"0.9130434782608695"
A86025,07,116,59,50,8,"0.9830508474576272"
A86025,08,100,77,76,0,"0.987012987012987"
A86026,05,49,19,4,0,"0.21052631578947367"
A86026,06,37,17,10,0,"0.5882352941176471"
A86026,07,22,15,9,0,"0.6"
A86026,08,41,22,12,0,"0.5454545454545454"
A86027,05,106,42,38,3,"0.9761904761904762"
A86027,06,96,47,43,3,"0.9787234042553191"
A86027,07,283,44,39,2,"0.9318181818181818"
A86027,08,229,37,30,5,"0.9459459459459459"
A86028,05,25,13,12,0,"0.9230769230769231"
A86028,06,29,11,9,2,1
A86028,07,33,24,20,4,1
A86028,08,33,11,10,1,1
A86029,05,111,60,55,4,"0.9833333333333333"
A86029,06,94,47,41,3,"0.9361702127659575"
A86029,07,109,62,56,1,"0.9193548387096774"
A86029,08,98,48,42,1,"0.8958333333333334"
A86030,05,51,13,12,0,"0.9230769230769231"
A86030,06,55,19,18,0,"0.9473684210526315"
A86030,07,68,20,19,0,"0.95"
A86030,08,65,26,25,0,"0.9615384615384616"
A86031,05,62,37,32,5,1
A86031,06,64,43,38,3,"0.9534883720930233"
A86031,07,87,53,47,3,"0.9433962264150944"
A86031,08,81,48,44,2,"0.9583333333333334"
A86033,05,73,50,49,0,"0.98"
A86033,06,46,29,29,0,1
A86033,07,50,28,26,2,1
A86033,08,55,35,34,0,"0.9714285714285714"
A86035,05,12,6,6,0,1
A86035,06,9,4,4,0,1
A86035,07,19,7,5,0,"0.7142857142857143"
A86035,08,13,2,2,0,1
A86036,05,105,39,28,0,"0.717948717948718"
A86036,06,75,24,23,0,"0.9583333333333334"
A86036,07,110,42,38,0,"0.9047619047619048"
A86036,08,101,47,45,0,"0.9574468085106383"
A86037,05,27,8,8,0,1
A86037,06,41,6,4,0,"0.6666666666666666"
A86037,07,33,8,5,0,"0.625"
A86037,08,34,8,7,0,"0.875"
A86038,05,43,22,16,0,"0.7272727272727273"
A86038,06,42,20,15,0,"0.75"
A86038,07,46,25,21,0,"0.84"
A86038,08,33,17,14,0,"0.8235294117647058"
A86040,05,47,17,15,1,"0.9411764705882353"
A86040,06,76,47,43,2,"0.9574468085106383"
A86040,07,43,23,20,2,"0.9565217391304348"
A86040,08,56,40,35,2,"0.925"
A86041,05,48,30,27,2,"0.9666666666666667"
A86041,06,45,26,19,3,"0.8461538461538461"
A86041,07,50,34,32,2,1
A86041,08,44,30,26,4,1
A86601,05,43,26,24,0,"0.9230769230769231"
A86601,06,43,27,21,6,1
A86601,07,50,32,28,4,1
A86601,08,48,36,34,1,"0.9722222222222222"
A87002,05,18,5,4,0,"0.8"
A87002,06,11,3,2,0,"0.6666666666666666"
A87002,07,20,7,6,0,"0.8571428571428571"
A87002,08,17,4,3,0,"0.75"
A87003,05,43,26,17,8,"0.9615384615384616"
A87003,06,41,26,20,3,"0.8846153846153846"
A87003,07,59,27,19,6,"0.9259259259259259"
A87003,08,61,39,30,8,"0.9743589743589743"
A87004,05,137,89,77,5,"0.9213483146067416"
A87004,06,111,53,46,3,"0.9245283018867925"
A87004,07,79,49,42,1,"0.8775510204081632"
A87004,08,155,109,94,8,"0.9357798165137615"
A87005,05,69,23,14,0,"0.6086956521739131"
A87005,06,79,28,18,0,"0.6428571428571429"
A87005,07,123,48,47,0,"0.9791666666666666"
A87005,08,84,28,24,0,"0.8571428571428571"
A87006,05,28,10,7,0,"0.7"
A87006,06,34,14,12,0,"0.8571428571428571"
A87006,07,37,11,4,0,"0.36363636363636365"
A87006,08,17,5,0,0,0
A87007,05,64,23,9,0,"0.391304347826087"
A87007,06,56,19,17,0,"0.8947368421052632"
A87007,07,69,15,12,0,"0.8"
A87007,08,138,58,45,0,"0.7758620689655172"
A87008,05,36,22,21,0,"0.9545454545454546"
A87008,06,60,40,35,3,"0.95"
A87008,07,77,55,49,4,"0.9636363636363636"
A87008,08,60,38,32,0,"0.8421052631578947"
A87009,05,74,15,10,0,"0.6666666666666666"
A87009,06,96,38,37,0,"0.9736842105263158"
A87009,07,94,41,38,0,"0.926829268292683"
A87009,08,90,34,26,0,"0.7647058823529411"
A87011,05,29,8,8,0,1
A87011,06,55,11,10,0,"0.9090909090909091"
A87011,07,27,7,7,0,1
A87011,08,34,7,6,0,"0.8571428571428571"
A87012,05,62,22,19,0,"0.8636363636363636"
A87012,06,44,15,15,0,1
A87012,07,41,12,12,0,1
A87012,08,52,21,19,0,"0.9047619047619048"
A87013,05,60,25,24,0,"0.96"
A87013,06,41,17,15,0,"0.8823529411764706"
A87013,07,49,24,20,3,"0.9583333333333334"
A87013,08,56,28,25,1,"0.9285714285714286"
A87015,05,35,20,16,2,"0.9"
A87015,06,23,12,10,2,1
A87015,07,34,18,14,3,"0.9444444444444444"
A87015,08,22,13,11,2,1
A87016,05,71,38,33,3,"0.9473684210526315"
A87016,06,85,53,50,0,"0.9433962264150944"
A87016,07,103,52,45,3,"0.9230769230769231"
A87016,08,82,44,42,1,"0.9772727272727273"
A87017,05,38,22,11,0,"0.5"
A87017,06,32,12,11,0,"0.9166666666666666"
A87017,07,31,10,5,0,"0.5"
A87017,08,40,17,10,0,"0.5882352941176471"
A87019,05,44,28,23,4,"0.9642857142857143"
A87019,06,29,18,13,3,"0.8888888888888888"
A87019,07,54,32,29,2,"0.96875"
A87019,08,47,31,24,4,"0.9032258064516129"
A87020,05,46,19,18,0,"0.9473684210526315"
A87020,06,27,9,9,0,1
A87020,07,56,19,18,0,"0.9473684210526315"
A87020,08,44,26,24,0,"0.9230769230769231"
A87022,05,76,34,9,0,"0.2647058823529412"
A87022,06,83,21,4,0,"0.19047619047619047"
A87022,07,94,34,17,0,"0.5"
A87022,08,84,30,21,0,"0.7"
A87023,05,17,7,5,0,"0.7142857142857143"
A87023,06,9,2,1,0,"0.5"
A87023,07,18,7,5,0,"0.7142857142857143"
A87023,08,25,11,8,0,"0.7272727272727273"
A87027,05,41,20,18,0,"0.9"
A87027,06,31,8,6,1,"0.875"
A87027,07,54,22,5,0,"0.22727272727272727"
A87029,05,73,41,37,0,"0.9024390243902439"
A87029,06,61,37,33,0,"0.8918918918918919"
A87029,07,91,52,41,4,"0.8653846153846154"
A87029,08,64,40,32,6,"0.95"
A87030,05,45,23,19,3,"0.9565217391304348"
A87030,06,33,14,11,1,"0.8571428571428571"
A87030,07,42,23,23,0,1
A87030,08,38,22,15,2,"0.7727272727272727"
A87600,05,37,10,9,0,"0.9"
A87600,06,18,10,6,0,"0.6"
A87600,07,43,7,7,0,1
A87600,08,39,16,15,0,"0.9375"
A87612,05,43,17,14,0,"0.8235294117647058"
A87612,06,34,14,12,0,"0.8571428571428571"
A87612,07,59,24,22,0,"0.9166666666666666"
A87612,08,71,36,26,0,"0.7222222222222222"
A87615,05,37,24,20,1,"0.875"
A87615,06,11,5,3,1,"0.8"
A87615,07,38,26,20,5,"0.9615384615384616"
A87615,08,39,20,17,1,"0.9"
A88001,05,36,21,18,0,"0.8571428571428571"
A88001,06,29,15,13,2,1
A88001,07,26,17,15,2,1
A88001,08,26,17,17,0,1
A88002,05,93,40,36,3,"0.975"
A88002,06,70,41,35,5,"0.975609756097561"
A88002,07,70,35,29,3,"0.9142857142857143"
A88002,08,81,53,47,5,"0.9811320754716981"
A88003,05,53,41,40,1,1
